train sparse categorical crossentropy,train sparse categorical accuracy,val sparse categorical crossentropy,val sparse categorical accuracy,train learning rate
1.1824018955230713,0.5436875224113464,1.0426205396652222,0.602318525314331,0.0010000000474974513
0.934487521648407,0.6383749842643738,0.8804213404655457,0.6670867204666138,0.0010000000474974513
0.8547751307487488,0.6731874942779541,0.7947407364845276,0.6915322542190552,0.0010000000474974513
0.8003532886505127,0.6957499980926514,0.7620825171470642,0.7114415168762207,0.0010000000474974513
0.7654779553413391,0.70703125,0.7547764778137207,0.7200101017951965,0.0010000000474974513
0.7436310052871704,0.718093752861023,0.7310846447944641,0.7220262289047241,0.0010000000474974513
0.7142922878265381,0.7285312414169312,0.7055662870407104,0.7361391186714172,0.0010000000474974513
0.6894053220748901,0.7385625243186951,0.6891782283782959,0.7391632795333862,0.0010000000474974513
0.6730948090553284,0.7456874847412109,0.6729621887207031,0.7547882795333862,0.0010000000474974513
0.6537745594978333,0.753656268119812,0.644575834274292,0.7668851017951965,0.0010000000474974513
0.645429790019989,0.7561562657356262,0.6478437781333923,0.7646169066429138,0.0010000000474974513
0.6353920102119446,0.760812520980835,0.6162680387496948,0.772681474685669,0.0010000000474974513
0.610695481300354,0.7711250185966492,0.6089929342269897,0.7772177457809448,0.0010000000474974513
0.607290506362915,0.7726874947547913,0.6004408001899719,0.7764617204666138,0.0010000000474974513
0.5981532335281372,0.7760312557220459,0.5848944783210754,0.7827621102333069,0.0010000000474974513
0.5844213366508484,0.7820624709129333,0.5723554491996765,0.7855342626571655,0.0010000000474974513
0.5753001570701599,0.7864062786102295,0.5866139531135559,0.7842742204666138,0.0010000000474974513
0.5618573427200317,0.789187490940094,0.5839536786079407,0.7837701439857483,0.0010000000474974513
0.5137302279472351,0.8064374923706055,0.5369986295700073,0.8026713728904724,0.00010000000474974513
0.5045750737190247,0.8108124732971191,0.5300020575523376,0.8067036271095276,0.00010000000474974513
0.5004314184188843,0.8118125200271606,0.5375300645828247,0.8041834831237793,0.00010000000474974513
0.4985896050930023,0.8125625252723694,0.5273672342300415,0.8074596524238586,0.00010000000474974513
0.49496620893478394,0.8149687647819519,0.5259548425674438,0.8074596524238586,0.00010000000474974513
0.4923704266548157,0.8153125047683716,0.526389479637146,0.8079637289047241,0.00010000000474974513
0.4918747842311859,0.8150937557220459,0.5262771248817444,0.8046875,0.00010000000474974513
0.4833564758300781,0.8183749914169312,0.5202907919883728,0.8079637289047241,1.0000000656873453e-05
0.4819033443927765,0.8193125128746033,0.5199940800666809,0.8084677457809448,1.0000000656873453e-05
0.4815733730792999,0.8198437690734863,0.5202707648277283,0.8084677457809448,1.0000000656873453e-05
0.48086729645729065,0.8190624713897705,0.5201911926269531,0.8089717626571655,1.0000000656873453e-05
0.4799146056175232,0.8194375038146973,0.5199631452560425,0.8079637289047241,1.0000001111620804e-06
0.4798114001750946,0.8196874856948853,0.5199519395828247,0.8082157373428345,1.0000001111620804e-06
0.4796426296234131,0.8195937275886536,0.5199548602104187,0.8082157373428345,1.000000082740371e-07
