train sparse categorical crossentropy,train sparse categorical accuracy,val sparse categorical crossentropy,val sparse categorical accuracy,train learning rate
2.164381742477417,0.19971874356269836,1.3310903310775757,0.4833669364452362,0.0010000000474974513
0.7896298766136169,0.7386875152587891,0.37748369574546814,0.9052419066429138,0.0010000000474974513
0.267951101064682,0.9443125128746033,0.139518141746521,1.0,0.0010000000474974513
0.07568396627902985,0.9939687252044678,0.0346205048263073,1.0,0.0010000000474974513
0.024569259956479073,1.0,0.01750250905752182,1.0,0.0010000000474974513
0.013571999035775661,1.0,0.010492105968296528,1.0,0.0010000000474974513
0.00854307971894741,1.0,0.006934170611202717,1.0,0.0010000000474974513
0.005820672493427992,1.0,0.004875260405242443,1.0,0.0010000000474974513
0.004177779424935579,1.0,0.003578862641006708,1.0,0.0010000000474974513
0.003112680744379759,1.0,0.0027093973476439714,1.0,0.0010000000474974513
0.00238280207850039,1.0,0.002100876299664378,1.0,0.0010000000474974513
0.0018646608805283904,1.0,0.0016590008744969964,1.0,0.0010000000474974513
0.0014833522727712989,1.0,0.0013300745049491525,1.0,0.0010000000474974513
0.0011961027048528194,1.0,0.0010788742220029235,1.0,0.0010000000474974513
0.0009749508462846279,1.0,0.0008842179086059332,1.0,0.0010000000474974513
0.0008020739769563079,1.0,0.000730711966753006,1.0,0.0010000000474974513
0.0006648616399616003,1.0,0.0006074837874621153,1.0,0.0010000000474974513
0.0005546670872718096,1.0,0.0005083742435090244,1.0,0.0010000000474974513
0.0004651852941606194,1.0,0.00042766830301843584,1.0,0.0010000000474974513
0.0003920825256500393,1.0,0.0003611771680880338,1.0,0.0010000000474974513
0.00033176789293065667,1.0,0.000306162255583331,1.0,0.0010000000474974513
0.0002817547065205872,1.0,0.0002605333866085857,1.0,0.0010000000474974513
0.00023998178949113935,1.0,0.0002223236224381253,1.0,0.0010000000474974513
0.00021954794647172093,1.0,0.0002185407211072743,1.0,0.00010000000474974513
0.0002157391281798482,1.0,0.00021454943635035306,1.0,0.00010000000474974513
0.00021349183225538582,1.0,0.00021408054453786463,1.0,1.0000000656873453e-05
