train sparse categorical crossentropy,train sparse categorical accuracy,val sparse categorical crossentropy,val sparse categorical accuracy,train learning rate
1.1028306484222412,0.6051250100135803,0.05466732010245323,1.0,0.0010000000474974513
0.0268317312002182,1.0,0.01411028765141964,1.0,0.0010000000474974513
0.009843026287853718,1.0,0.006842052564024925,1.0,0.0010000000474974513
0.005268013570457697,1.0,0.004030113108456135,1.0,0.0010000000474974513
0.00326911429874599,1.0,0.0026347790844738483,1.0,0.0010000000474974513
0.0022085087839514017,1.0,0.0018398346146568656,1.0,0.0010000000474974513
0.001577309099957347,1.0,0.0013444831129163504,1.0,0.0010000000474974513
0.001171526382677257,1.0,0.0010153133189305663,1.0,0.0010000000474974513
0.0008956954698078334,1.0,0.0007860870682634413,1.0,0.0010000000474974513
0.0007001654012128711,1.0,0.0006205289391800761,1.0,0.0010000000474974513
0.0005569613422267139,1.0,0.0004975092015229166,1.0,0.0010000000474974513
0.0004492886073421687,1.0,0.00040386326145380735,1.0,0.0010000000474974513
0.00036659350735135376,1.0,0.0003312797052785754,1.0,0.0010000000474974513
0.0003019404539372772,1.0,0.00027401535771787167,1.0,0.0010000000474974513
0.0002506542077753693,1.0,0.00022831265232525766,1.0,0.0010000000474974513
0.00020946252334397286,1.0,0.00019133786554448307,1.0,0.0010000000474974513
0.00017601260333321989,1.0,0.0001612168998690322,1.0,0.0010000000474974513
0.0001599784300196916,1.0,0.00015835757949389517,1.0,0.00010000000474974513
0.00015700238873250782,1.0,0.00015530739619862288,1.0,0.00010000000474974513
0.00015524198533967137,1.0,0.00015491597878281027,1.0,1.0000000656873453e-05
